job_role_applied,gender,nationality,education_level,university_tier,relevant_experience_years,skill_match_score,interview_score,Hiring Probability,Decision
Data Analyst,Male,Indian,High School,Tier 3,14.79,0.843,87.7,0.32254731119932756,❌ REJECT
Data Analyst,Female,Asian (other),Bachelor,Tier 2,17.24,0.769,88.2,0.4820693075777971,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 3,6.07,0.621,57.7,0.06105355524133988,❌ REJECT
Data Analyst,Female,African,Master,Tier 3,4.36,0.45,90.0,0.15675540405379634,❌ REJECT
Data Analyst,Male,European,Master,Tier 1 (Top),14.38,0.474,74.9,0.1943788355329074,❌ REJECT
Data Analyst,Female,American,Bachelor,Tier 2,8.44,0.533,98.0,0.1493649364335624,❌ REJECT
Data Analyst,Female,Other,Master,Tier 3,7.55,1.0,79.0,0.2519526194819315,❌ REJECT
Data Analyst,Male,African,High School,Tier 2,16.67,1.0,59.6,0.21421385213244265,❌ REJECT
Data Analyst,Male,European,Bachelor,Tier 1 (Top),9.55,1.0,75.5,0.6805476772022085,✅ SHORTLIST
Data Analyst,Male,European,Bachelor,Tier 3,22.96,0.945,66.9,0.6972725370929166,✅ SHORTLIST
Data Analyst,Male,American,Bachelor,Tier 1 (Top),13.44,0.769,67.9,0.14591376086921726,❌ REJECT
Data Analyst,Male,Asian (other),Bachelor,Tier 1 (Top),30.0,1.0,89.5,0.8591036668713091,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Tier 3,9.19,0.747,85.4,0.23773003833502235,❌ REJECT
Data Analyst,Male,American,Master,Tier 1 (Top),7.11,1.0,80.8,0.6048533766821317,✅ SHORTLIST
Data Analyst,Male,American,Master,Tier 1 (Top),10.02,0.698,60.7,0.11388883851179939,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 2,5.51,0.784,78.3,0.19491155006422242,❌ REJECT
Data Analyst,Female,Asian (other),Bachelor,Unknown,11.1,0.899,62.9,0.12200320669326496,❌ REJECT
Data Analyst,Female,African,PhD,Tier 3,5.82,0.965,74.3,0.1615511368806282,❌ REJECT
Data Analyst,Male,Other,Bachelor,Tier 2,13.71,0.845,93.1,0.6740466277435095,✅ SHORTLIST
Data Analyst,Female,Asian (other),Master,Tier 2,21.28,0.801,84.6,0.4058105268174794,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 3,26.46,1.0,98.0,0.7832723335151209,✅ SHORTLIST
Data Analyst,Non-binary/Other,African,Bachelor,Tier 3,6.92,0.3,70.3,0.033135115523302824,❌ REJECT
Data Analyst,Male,Asian (other),PhD,Tier 2,9.06,1.0,98.0,0.7043199890126017,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),19.43,1.0,78.9,0.7268133818862695,✅ SHORTLIST
Data Analyst,Male,American,Master,Tier 3,5.02,0.65,88.5,0.17489919655189506,❌ REJECT
Data Analyst,Female,American,Bachelor,Tier 3,3.32,0.881,69.7,0.15887888528060493,❌ REJECT
Data Analyst,Male,Indian,PhD,Tier 1 (Top),11.4,0.97,61.9,0.6401308304090915,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),4.13,0.432,90.4,0.14736712949553293,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),18.45,0.955,73.6,0.7333034383068682,✅ SHORTLIST
Data Analyst,Male,American,PhD,Tier 3,16.23,1.0,91.9,0.49342383494341213,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 3,15.85,0.658,66.7,0.10818156256551599,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 1 (Top),12.75,1.0,98.0,0.6587850074629652,✅ SHORTLIST
Data Analyst,Male,African,Bachelor,Tier 2,11.88,0.683,66.5,0.0801066318136428,❌ REJECT
Data Analyst,Male,American,Master,Tier 3,15.02,0.714,68.8,0.1096575394703394,❌ REJECT
Data Analyst,Male,American,Master,Tier 2,10.32,0.688,94.9,0.46045976086800416,❌ REJECT
Data Analyst,Male,African,PhD,Tier 2,6.08,0.996,71.0,0.215573571600478,❌ REJECT
Data Analyst,Male,European,Bachelor,Tier 2,6.76,0.637,87.0,0.15626548118109757,❌ REJECT
Data Analyst,Female,European,Master,Tier 3,3.53,0.927,75.7,0.28344368876933346,❌ REJECT
Data Analyst,Male,European,Master,Tier 3,14.73,0.998,87.9,0.5652580772515907,✅ SHORTLIST
Data Analyst,Female,Indian,High School,Tier 2,13.43,0.3,53.1,0.02849518529096619,❌ REJECT
Data Analyst,Female,Asian (other),Master,Tier 3,9.28,0.701,72.2,0.15733445100440083,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),6.45,0.882,71.8,0.5858763205155058,✅ SHORTLIST
Data Analyst,Female,European,Bachelor,Tier 3,16.62,0.95,81.8,0.40204195351526173,❌ REJECT
Data Analyst,Male,European,Bachelor,Tier 1 (Top),11.68,0.719,74.5,0.14503942135295397,❌ REJECT
Data Analyst,Male,African,Bachelor,Tier 1 (Top),5.15,0.499,77.8,0.05253728596951064,❌ REJECT
Data Analyst,Female,Other,Master,Tier 3,7.35,0.867,73.6,0.16741648027051906,❌ REJECT
Data Analyst,Male,Indian,PhD,Tier 2,6.56,0.464,78.7,0.07086878675628332,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,10.99,1.0,82.5,0.4414605361768518,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,18.13,0.901,70.4,0.3443152441307411,❌ REJECT
Data Analyst,Female,Asian (other),Master,Tier 2,11.69,1.0,83.3,0.7536941708881312,✅ SHORTLIST
Data Analyst,Female,Other,Bachelor,Unknown,4.14,0.538,87.6,0.07328810885240972,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,8.16,0.851,52.5,0.23901539518014883,❌ REJECT
Data Analyst,Female,Other,Bachelor,Tier 2,6.25,0.859,87.7,0.6343989285037186,✅ SHORTLIST
Data Analyst,Female,Other,Bachelor,Tier 1 (Top),14.42,1.0,83.7,0.7410185983225799,✅ SHORTLIST
Data Analyst,Female,European,PhD,Tier 3,7.86,0.842,84.4,0.24044766147331242,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 2,5.1,1.0,98.0,0.42061135250147397,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 2,20.56,0.828,64.4,0.22791500546674773,❌ REJECT
Data Analyst,Female,American,High School,Tier 1 (Top),5.25,0.966,70.1,0.21975543865835945,❌ REJECT
Data Analyst,Female,American,PhD,Tier 3,17.0,0.84,75.4,0.7289103998603307,✅ SHORTLIST
Data Analyst,Male,European,Master,Tier 3,8.86,1.0,63.9,0.23520522365764343,❌ REJECT
Data Analyst,Female,Indian,PhD,Tier 2,5.52,0.843,83.9,0.5343557048321321,✅ SHORTLIST
Data Analyst,Female,American,Bachelor,Tier 1 (Top),8.73,0.839,83.1,0.3492873020289071,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),7.86,1.0,98.0,0.36959150225301296,❌ REJECT
Data Analyst,Male,American,Master,Tier 3,11.25,0.984,82.2,0.32680243167874656,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 1 (Top),11.7,0.808,91.0,0.4408212218910634,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 1 (Top),9.25,0.582,68.1,0.09814935966952848,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 1 (Top),14.83,0.739,98.0,0.33132261007957076,❌ REJECT
Data Analyst,Female,Other,Master,Tier 1 (Top),8.31,0.907,69.5,0.1876174234803171,❌ REJECT
Data Analyst,Male,European,Master,Tier 3,22.3,1.0,91.6,0.8748612801721473,✅ SHORTLIST
Data Analyst,Male,African,Master,Tier 3,4.62,0.822,67.8,0.15363802034892185,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 2,9.77,0.555,81.7,0.1386216423103031,❌ REJECT
Data Analyst,Non-binary/Other,Indian,Bachelor,Tier 3,8.36,1.0,78.7,0.30226059441338454,❌ REJECT
Data Analyst,Male,Other,PhD,Tier 3,5.14,0.485,88.3,0.10167367572329745,❌ REJECT
Data Analyst,Male,Asian (other),Master,Tier 3,4.85,0.783,74.6,0.13434486739631615,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 3,9.52,0.516,98.0,0.5664827682483934,✅ SHORTLIST
Data Analyst,Male,Indian,Master,Tier 2,9.32,0.603,76.0,0.1151438077819434,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 2,15.31,0.849,98.0,0.5581358524197606,✅ SHORTLIST
Data Analyst,Male,Asian (other),Master,Tier 1 (Top),5.68,0.481,94.5,0.1513084611309815,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 1 (Top),7.53,0.623,88.6,0.36863105266748036,❌ REJECT
Data Analyst,Female,Indian,High School,Tier 2,6.79,0.358,78.8,0.035686675151446544,❌ REJECT
Data Analyst,Male,Indian,High School,Tier 1 (Top),14.24,0.621,77.7,0.17440765031969796,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 2,7.98,0.578,84.8,0.07811360111619031,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),3.9,0.99,94.6,0.7231439372074178,✅ SHORTLIST
Data Analyst,Female,Indian,Bachelor,Tier 3,13.3,1.0,74.3,0.5837401821618451,✅ SHORTLIST
Data Analyst,Male,American,High School,Tier 3,6.62,0.925,78.4,0.16682709510845103,❌ REJECT
Data Analyst,Non-binary/Other,African,Bachelor,Tier 2,3.59,0.897,63.2,0.23508520858543128,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),4.17,0.446,45.6,0.03897887463758805,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,6.63,1.0,64.6,0.16628723161658823,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 2,11.3,0.923,75.3,0.5730964232415554,✅ SHORTLIST
Data Analyst,Male,European,Bachelor,Tier 3,6.55,0.433,92.3,0.11394266082713221,❌ REJECT
Data Analyst,Female,American,PhD,Tier 2,8.21,0.569,66.6,0.13020477211445589,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 3,14.18,0.718,98.0,0.6995988545026147,✅ SHORTLIST
Data Analyst,Male,Asian (other),Bachelor,Tier 3,15.42,1.0,81.1,0.4870651061242642,❌ REJECT
Data Analyst,Male,European,Master,Tier 3,7.43,0.583,69.8,0.09705942169279372,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 2,11.96,1.0,97.1,0.8032121435412776,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Unknown,20.69,0.975,79.5,0.5354144511842277,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Tier 2,6.68,0.471,80.4,0.05227199655497463,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 3,19.9,0.976,98.0,0.5260750700401208,✅ SHORTLIST
Data Analyst,Male,European,Master,Tier 3,5.99,0.854,76.7,0.15553157585101962,❌ REJECT
Data Analyst,Male,Indian,High School,Tier 3,9.56,0.596,98.0,0.15772647712185944,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 2,13.16,1.0,77.5,0.4932345431239783,❌ REJECT
Data Analyst,Female,American,Master,Tier 3,4.56,0.923,78.7,0.18409050529703258,❌ REJECT
Data Analyst,Male,European,Bachelor,Tier 2,10.57,1.0,85.7,0.40222755514154634,❌ REJECT
Data Analyst,Female,Other,High School,Tier 2,14.02,0.478,73.8,0.06745356796742971,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 3,30.0,1.0,85.2,0.8222901412959748,✅ SHORTLIST
Data Analyst,Male,European,PhD,Tier 2,12.68,0.761,92.8,0.74242987702518,✅ SHORTLIST
Data Analyst,Female,European,Master,Tier 1 (Top),7.18,0.98,75.2,0.2762589771367189,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 2,11.69,0.783,98.0,0.3964797503097731,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),3.67,0.709,72.8,0.43067968775939713,❌ REJECT
Data Analyst,Female,European,Bachelor,Tier 3,10.53,0.682,97.6,0.5260294618762196,✅ SHORTLIST
Data Analyst,Male,Other,PhD,Tier 2,7.99,0.953,85.5,0.6623233111588241,✅ SHORTLIST
Data Analyst,Female,Indian,PhD,Tier 2,25.33,1.0,71.1,0.7279861466560368,✅ SHORTLIST
Data Analyst,Male,American,Bachelor,Tier 1 (Top),6.04,0.823,98.0,0.34742210489995684,❌ REJECT
Data Analyst,Female,European,Master,Tier 3,6.01,0.877,87.4,0.6220699281683155,✅ SHORTLIST
Data Analyst,Female,Other,Master,Tier 2,4.13,0.582,82.8,0.1365481000323485,❌ REJECT
Data Analyst,Female,African,PhD,Tier 2,9.56,1.0,82.7,0.38226966623411807,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,6.49,0.514,91.7,0.5289285631268138,✅ SHORTLIST
Data Analyst,Female,Asian (other),Bachelor,Tier 2,9.26,0.75,80.3,0.48809596220381607,❌ REJECT
Data Analyst,Female,African,Master,Tier 3,5.64,0.976,78.1,0.23513193968735763,❌ REJECT
Data Analyst,Female,Indian,High School,Tier 3,8.42,0.664,94.4,0.17301463421210028,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 3,30.0,1.0,78.0,0.8326519806292683,✅ SHORTLIST
Data Analyst,Female,Indian,High School,Tier 2,3.77,0.94,94.5,0.34351588582157305,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Unknown,18.92,0.954,81.9,0.3616685276350916,❌ REJECT
Data Analyst,Female,American,Bachelor,Tier 1 (Top),3.88,0.949,55.8,0.2968020592503664,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 2,16.5,1.0,89.4,0.5040482227559032,✅ SHORTLIST
Data Analyst,Female,European,Bachelor,Tier 2,12.81,0.935,81.4,0.7181742382109093,✅ SHORTLIST
Data Analyst,Male,Indian,High School,Tier 2,6.39,0.564,67.1,0.09562900496116326,❌ REJECT
Data Analyst,Male,Other,Master,Tier 2,6.88,0.864,98.0,0.4031323800287746,❌ REJECT
Data Analyst,Male,Other,Bachelor,Tier 2,7.2,0.875,98.0,0.45202859458392836,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,13.6,0.55,98.0,0.3979923161063613,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 3,9.9,0.688,77.8,0.19736402844585552,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 3,3.88,0.893,78.1,0.19189987372319717,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 2,20.75,1.0,78.1,0.7580059349567105,✅ SHORTLIST
Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),9.32,1.0,98.0,0.720401851057736,✅ SHORTLIST
Data Analyst,Male,Other,Master,Tier 3,8.71,0.467,74.2,0.12636168287537736,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 2,9.31,0.942,75.8,0.2358031425500829,❌ REJECT
Data Analyst,Male,Other,Bachelor,Tier 1 (Top),3.87,0.511,86.7,0.11670291411061308,❌ REJECT
Data Analyst,Male,American,High School,Tier 3,5.37,0.8,78.5,0.5902273751725281,✅ SHORTLIST
Data Analyst,Female,Indian,High School,Tier 3,6.8,0.522,69.1,0.05244443197611255,❌ REJECT
Data Analyst,Male,European,High School,Tier 2,3.87,0.948,88.3,0.27868344113964083,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),12.08,1.0,73.3,0.6220006504584625,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Tier 2,3.81,0.994,79.7,0.28265994189119953,❌ REJECT
Data Analyst,Female,American,Bachelor,Tier 3,7.26,0.876,86.4,0.2820332322485984,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),9.39,0.539,82.4,0.13848091475789062,❌ REJECT
Data Analyst,Female,American,Master,Tier 2,9.7,1.0,89.1,0.45384877125271844,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 2,4.83,0.458,94.9,0.1160637964187653,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 3,10.31,0.691,61.3,0.19502010923691135,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 3,8.33,0.888,98.0,0.41466983501215504,❌ REJECT
Data Analyst,Female,Indian,High School,Tier 3,3.48,0.737,63.5,0.07651178821400734,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 3,3.14,0.655,96.9,0.059070268299011415,❌ REJECT
Data Analyst,Male,European,Bachelor,Tier 2,9.12,1.0,84.3,0.4652285956075561,❌ REJECT
Data Analyst,Male,American,Master,Tier 3,3.27,0.331,74.5,0.04567955887443993,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 3,9.56,0.664,94.8,0.15963258482239837,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 3,7.77,0.965,98.0,0.676457119409417,✅ SHORTLIST
Data Analyst,Female,African,PhD,Tier 3,4.26,0.806,85.1,0.17086139140262457,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 2,3.08,0.471,82.9,0.49058902111835306,❌ REJECT
Data Analyst,Male,Asian (other),Master,Tier 2,21.88,0.894,86.4,0.5044152606120765,✅ SHORTLIST
Data Analyst,Male,Asian (other),Bachelor,Tier 2,4.83,0.969,76.0,0.6190749106797316,✅ SHORTLIST
Data Analyst,Female,Asian (other),Bachelor,Tier 3,8.22,1.0,91.8,0.3926892737984803,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 3,5.17,1.0,89.1,0.2882045188886327,❌ REJECT
Data Analyst,Female,European,Bachelor,Tier 2,12.04,1.0,63.5,0.26308894593638893,❌ REJECT
Data Analyst,Female,European,Bachelor,Tier 3,3.17,0.471,56.1,0.041270797684544336,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 2,9.3,0.941,74.4,0.18809110463103906,❌ REJECT
Data Analyst,Female,Other,High School,Tier 3,17.7,0.964,75.6,0.2755755948389948,❌ REJECT
Data Analyst,Female,Asian (other),Bachelor,Tier 1 (Top),7.26,0.98,75.2,0.649980203682385,✅ SHORTLIST
Data Analyst,Female,Indian,Master,Tier 2,11.78,0.429,98.0,0.1752487295772467,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 1 (Top),7.39,0.585,95.4,0.10717209741087323,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 2,5.53,0.619,84.9,0.2734620830836557,❌ REJECT
Data Analyst,Male,Asian (other),Bachelor,Tier 2,9.03,1.0,64.5,0.23858535264207104,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 2,12.39,0.779,95.0,0.36412164692525834,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,8.84,0.477,68.3,0.06408161692642442,❌ REJECT
Data Analyst,Female,African,High School,Unknown,12.43,0.982,69.9,0.2937252252569408,❌ REJECT
Data Analyst,Female,Other,Master,Tier 2,9.46,0.381,76.0,0.16777891670429546,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 3,12.15,0.504,70.0,0.07832906801787502,❌ REJECT
Data Analyst,Female,Indian,High School,Tier 2,6.43,0.418,58.6,0.04829798936773938,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 2,6.84,0.803,84.8,0.5590649327060396,✅ SHORTLIST
Data Analyst,Female,Asian (other),Bachelor,Unknown,13.74,1.0,75.3,0.42758889603985695,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Unknown,4.18,0.826,85.0,0.14717833858259388,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 3,13.78,1.0,77.3,0.3495879537816763,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 3,16.92,0.933,98.0,0.8953326072561925,✅ SHORTLIST
Data Analyst,Female,European,Master,Tier 2,15.8,1.0,96.5,0.769969580058564,✅ SHORTLIST
Data Analyst,Male,American,Bachelor,Tier 3,8.05,0.488,82.2,0.08031335022539819,❌ REJECT
Data Analyst,Male,Other,Master,Tier 2,20.55,0.847,87.9,0.4688606796720031,❌ REJECT
Data Analyst,Male,American,Master,Tier 2,7.03,0.449,85.6,0.10842656945562458,❌ REJECT
Data Analyst,Male,Asian (other),Master,Tier 1 (Top),12.63,1.0,70.3,0.5533496727366176,✅ SHORTLIST
Data Analyst,Male,American,Bachelor,Tier 3,4.77,0.98,81.2,0.2899500254456156,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 3,16.59,0.976,87.3,0.7042651294399543,✅ SHORTLIST
Data Analyst,Female,Indian,Master,Tier 3,9.49,1.0,80.8,0.4309626518233313,❌ REJECT
Data Analyst,Female,American,PhD,Tier 3,4.49,1.0,83.7,0.6249520270107419,✅ SHORTLIST
Data Analyst,Female,African,Master,Tier 2,12.69,0.994,96.3,0.8826310755873525,✅ SHORTLIST
Data Analyst,Male,Other,Master,Tier 2,20.09,1.0,98.0,0.8967303634525321,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Tier 2,8.53,0.66,89.4,0.26396965775339515,❌ REJECT
Data Analyst,Female,American,Bachelor,Tier 1 (Top),10.02,0.727,89.1,0.6615383436937434,✅ SHORTLIST
Data Analyst,Male,Asian (other),PhD,Tier 1 (Top),9.9,0.934,80.8,0.3414884095949104,❌ REJECT
Data Analyst,Male,European,Bachelor,Tier 2,16.59,1.0,94.5,0.7164813911877123,✅ SHORTLIST
Data Analyst,Female,Asian (other),Master,Tier 2,18.37,0.528,68.5,0.20402204813845956,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 1 (Top),6.09,0.805,62.6,0.4104705575584417,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 3,9.96,1.0,94.2,0.3805937466653331,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 3,6.21,0.936,86.6,0.3049230053078999,❌ REJECT
Data Analyst,Male,European,Master,Tier 1 (Top),3.87,1.0,98.0,0.5852468744821625,✅ SHORTLIST
Data Analyst,Female,American,Bachelor,Tier 3,16.81,1.0,80.6,0.45710588093301086,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,10.88,1.0,90.6,0.6351624191283617,✅ SHORTLIST
Data Analyst,Male,American,Bachelor,Tier 2,9.96,1.0,98.0,0.7726535281372251,✅ SHORTLIST
Data Analyst,Male,Other,High School,Tier 1 (Top),3.91,0.845,98.0,0.6822824411985846,✅ SHORTLIST
Data Analyst,Female,American,Bachelor,Tier 3,4.57,0.426,77.4,0.03777550591157023,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 2,14.02,1.0,92.7,0.8169355547367921,✅ SHORTLIST
Data Analyst,Male,African,Bachelor,Tier 2,4.26,0.855,76.0,0.18687034373841604,❌ REJECT
Data Analyst,Male,European,Master,Tier 2,6.33,1.0,60.3,0.2707679518843839,❌ REJECT
Data Analyst,Male,Asian (other),Bachelor,Tier 2,6.4,1.0,85.6,0.3397155210208389,❌ REJECT
Data Analyst,Male,European,Master,Tier 2,7.77,0.936,55.8,0.2144673197992644,❌ REJECT
Data Analyst,Male,Asian (other),Bachelor,Unknown,5.07,0.96,79.6,0.19294002943300526,❌ REJECT
Data Analyst,Male,African,Bachelor,Tier 2,5.51,0.895,80.5,0.30289299117548973,❌ REJECT
Data Analyst,Male,Indian,High School,Tier 2,15.1,1.0,97.2,0.48696942276405125,❌ REJECT
Data Analyst,Male,African,Bachelor,Tier 3,9.48,0.476,79.9,0.16896285533266928,❌ REJECT
Data Analyst,Female,European,High School,Tier 2,6.1,0.595,69.5,0.04616731574988298,❌ REJECT
Data Analyst,Male,American,High School,Tier 3,5.29,0.777,62.8,0.10293286703510025,❌ REJECT
Data Analyst,Male,African,Master,Tier 2,9.5,0.627,87.6,0.5747005865129478,✅ SHORTLIST
Data Analyst,Female,American,High School,Tier 2,5.42,0.733,84.0,0.210814171653097,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 1 (Top),22.27,1.0,73.3,0.5030591882422224,✅ SHORTLIST
Data Analyst,Male,Other,Master,Tier 3,17.78,0.877,93.3,0.8285757781621074,✅ SHORTLIST
Data Analyst,Male,Other,Bachelor,Tier 1 (Top),13.1,0.768,84.4,0.31821784130841124,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 1 (Top),7.72,0.561,85.6,0.10780871183057039,❌ REJECT
Data Analyst,Male,European,Bachelor,Tier 2,14.18,0.877,74.3,0.23592906394115193,❌ REJECT
Data Analyst,Non-binary/Other,Indian,Bachelor,Tier 3,7.79,0.804,81.0,0.16833544889095545,❌ REJECT
Data Analyst,Female,Asian (other),Master,Tier 2,8.1,0.489,65.9,0.08767236244407176,❌ REJECT
Data Analyst,Female,European,Bachelor,Tier 3,15.32,0.708,86.8,0.1646296426311198,❌ REJECT
Data Analyst,Male,Asian (other),Master,Tier 3,7.24,0.524,86.2,0.09834992578156428,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 2,8.51,0.931,90.4,0.42581785649695314,❌ REJECT
Data Analyst,Female,African,Bachelor,Tier 2,6.17,0.757,53.2,0.12622844664598698,❌ REJECT
Data Analyst,Male,Other,Bachelor,Tier 1 (Top),11.58,1.0,92.4,0.7749586439320004,✅ SHORTLIST
Data Analyst,Male,American,Bachelor,Tier 3,5.31,0.765,64.5,0.10000131437072185,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 2,4.21,0.975,92.0,0.35370130421251433,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),9.14,1.0,73.2,0.23683512147907418,❌ REJECT
Data Analyst,Male,Asian (other),Bachelor,Tier 1 (Top),5.81,0.889,58.8,0.16362256327570432,❌ REJECT
Data Analyst,Female,Indian,Master,Tier 1 (Top),8.82,0.82,74.2,0.260574654014409,❌ REJECT
Data Analyst,Female,Other,Master,Tier 1 (Top),10.68,0.802,93.2,0.4162521173198526,❌ REJECT
Data Analyst,Female,American,Bachelor,Tier 1 (Top),7.42,0.303,65.2,0.10442983430083881,❌ REJECT
Data Analyst,Female,Other,Bachelor,Tier 3,3.4,0.347,90.8,0.08663238320505792,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 3,21.15,0.659,87.7,0.222708333742261,❌ REJECT
Data Analyst,Male,American,Master,Tier 2,9.97,1.0,84.2,0.7647178991044585,✅ SHORTLIST
Data Analyst,Female,Asian (other),Bachelor,Tier 2,5.45,0.969,82.2,0.30299558077056254,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 2,7.38,0.817,87.6,0.3323706695951039,❌ REJECT
Data Analyst,Male,European,Master,Tier 3,10.33,0.823,87.6,0.6976520899459467,✅ SHORTLIST
Data Analyst,Male,Indian,Bachelor,Tier 3,21.84,0.888,54.4,0.6974870498604198,✅ SHORTLIST
Data Analyst,Male,African,PhD,Unknown,8.74,0.957,71.1,0.35677678190573564,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 3,4.37,0.77,82.9,0.6206520311379656,✅ SHORTLIST
Data Analyst,Male,Indian,Master,Tier 3,8.84,0.902,91.5,0.3478064622995648,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 3,5.15,0.827,54.6,0.11756527030772071,❌ REJECT
Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),10.13,0.366,76.1,0.14193214095645681,❌ REJECT
Data Analyst,Female,American,Master,Tier 2,13.06,0.807,59.9,0.15085800531084734,❌ REJECT
Data Analyst,Male,Indian,Master,Tier 3,9.0,0.852,74.9,0.27518325047414816,❌ REJECT
Data Analyst,Male,Other,Bachelor,Tier 2,4.96,0.695,94.6,0.45021802894498053,❌ REJECT
Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),6.62,0.799,85.3,0.345836300946058,❌ REJECT
Data Analyst,Female,Indian,High School,Tier 3,5.7,0.374,98.0,0.12358469525293442,❌ REJECT
Data Analyst,Male,American,Bachelor,Tier 1 (Top),10.59,0.966,80.7,0.35688129560468573,❌ REJECT
