candidate_id,job_role_applied,gender,nationality,education_level,university_tier,relevant_experience_years,skill_match_score,interview_score,Hiring Probability,Decision
12110,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),9.14,1.0,73.2,0.23683512147907418,REJECT
12136,Data Analyst,Male,Asian (other),Bachelor,Tier 1 (Top),5.81,0.889,58.8,0.1636225632757043,REJECT
12140,Data Analyst,Female,Indian,Master,Tier 1 (Top),8.82,0.82,74.2,0.26057465401440894,REJECT
12151,Data Analyst,Female,Other,Master,Tier 1 (Top),10.68,0.802,93.2,0.4162521173198525,REJECT
12168,Data Analyst,Female,American,Bachelor,Tier 1 (Top),7.42,0.303,65.2,0.10442983430083881,REJECT
12191,Data Analyst,Male,American,Bachelor,Tier 3,21.15,0.659,87.7,0.22270833374226104,REJECT
12217,Data Analyst,Male,American,Master,Tier 2,9.97,1.0,84.2,0.7647178991044585,SHORTLIST
12225,Data Analyst,Female,Asian (other),Bachelor,Tier 2,5.45,0.969,82.2,0.30299558077056254,REJECT
12226,Data Analyst,Male,Indian,Bachelor,Tier 2,7.38,0.817,87.6,0.33237066959510386,REJECT
12227,Data Analyst,Male,European,Master,Tier 3,10.33,0.823,87.6,0.6976520899459469,SHORTLIST
12235,Data Analyst,Male,Indian,Bachelor,Tier 3,21.84,0.888,54.4,0.6974870498604198,SHORTLIST
12281,Data Analyst,Male,African,PhD,Unknown,8.74,0.957,71.1,0.35677678190573553,REJECT
12288,Data Analyst,Male,Indian,Master,Tier 3,8.84,0.902,91.5,0.3478064622995649,REJECT
12314,Data Analyst,Male,Indian,Bachelor,Tier 3,5.15,0.827,54.6,0.11756527030772071,REJECT
12317,Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),10.13,0.366,76.1,0.14193214095645681,REJECT
12318,Data Analyst,Female,American,Master,Tier 2,13.06,0.807,59.9,0.15085800531084734,REJECT
12341,Data Analyst,Male,Indian,Master,Tier 3,9.0,0.852,74.9,0.2751832504741482,REJECT
12361,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),6.62,0.799,85.3,0.34583630094605794,REJECT
12371,Data Analyst,Female,Indian,High School,Tier 3,5.7,0.374,98.0,0.12358469525293442,REJECT
12380,Data Analyst,Male,American,Bachelor,Tier 1 (Top),10.59,0.966,80.7,0.35688129560468584,REJECT
12388,Data Analyst,Male,Indian,High School,Tier 2,5.95,0.828,91.6,0.1640053094931053,REJECT
12412,Data Analyst,Male,African,Bachelor,Tier 2,10.59,0.888,70.3,0.1979267761935575,REJECT
12421,Data Analyst,Male,American,Bachelor,Tier 3,5.53,0.319,94.8,0.12907641091253574,REJECT
12426,Data Analyst,Male,African,Bachelor,Tier 2,16.99,0.752,83.8,0.3046403376763319,REJECT
12453,Data Analyst,Male,Indian,Master,Tier 3,10.95,1.0,68.2,0.2549244924126082,REJECT
12459,Data Analyst,Female,African,Bachelor,Tier 3,6.05,0.63,77.5,0.03621618567978019,REJECT
12465,Data Analyst,Female,Indian,Master,Tier 3,13.61,1.0,93.7,0.856381669501229,SHORTLIST
12470,Data Analyst,Female,American,Master,Tier 1 (Top),5.16,0.869,61.3,0.6219365897266319,SHORTLIST
12481,Data Analyst,Female,Indian,Bachelor,Tier 2,12.91,0.793,98.0,0.5230606335248283,SHORTLIST
12486,Data Analyst,Female,Asian (other),Bachelor,Tier 2,13.91,1.0,94.7,0.6993792487210286,SHORTLIST
12497,Data Analyst,Male,Asian (other),Master,Tier 1 (Top),11.4,0.942,98.0,0.8379454353303325,SHORTLIST
12500,Data Analyst,Male,European,Master,Tier 3,7.38,0.974,74.7,0.17457077017440029,REJECT
