candidate_id,age,age_group,gender,nationality,education_level,field_of_study,university_tier,years_of_experience,relevant_experience_years,current_salary,num_previous_jobs,skill_match_score,num_certifications,has_leadership_experience,interview_score,distance_from_office,job_role_applied,application_source,hired
2754,30,30-40,Female,African,Bachelor,Engineering,Tier 1 (Top),12.8,15.52,128903.08,6,0.736,6,1,81.3,106.74,Cyber Security Analyst,LinkedIn,0
2755,31,30-40,Male,European,Bachelor,Computer Science,Tier 2,9.37,8.79,132935.16,6,0.647,2,1,73.0,123.16,Software Engineer,Company Website,0
2756,28,Under 30,Female,Other,Master,Computer Science,Tier 2,7.19,6.38,118534.41,3,0.475,3,1,86.9,83.78,Data Analyst,LinkedIn,0
2757,33,30-40,Female,Other,Bachelor,Arts/Humanities,Unknown,16.75,15.62,126341.61,4,0.862,3,1,98.0,60.55,HR Specialist,Other,0
2758,25,Under 30,Male,American,High School,Arts/Humanities,Tier 2,1.87,2.0,71730.15,4,0.667,2,0,78.3,110.26,Data Scientist,Company Website,0
2759,22,Under 30,Female,European,Bachelor,Other,Tier 2,6.39,6.07,145857.7,1,0.853,0,1,89.3,116.54,Network Administrator,Company Website,0
2760,36,30-40,Male,African,Bachelor,Computer Science,Tier 3,12.28,9.92,78210.49,1,0.708,2,0,94.0,90.14,Data Analyst,Job Portal,0
2761,37,30-40,Female,Indian,Bachelor,Other,Tier 3,8.76,10.94,149079.48,4,0.913,4,1,98.0,35.88,Cyber Security Analyst,LinkedIn,0
2762,25,Under 30,Male,African,Bachelor,Engineering,Tier 2,15.47,16.0,140323.19,0,1.0,2,0,98.0,137.97,Cloud Architect,LinkedIn,1
2763,39,30-40,Female,European,Master,Engineering,Unknown,6.88,7.59,124806.06,3,0.823,2,1,70.4,24.03,Data Analyst,LinkedIn,0
2764,26,Under 30,Male,Asian (other),High School,Computer Science,Tier 3,2.35,2.64,118004.86,5,0.5,1,0,91.9,58.36,Data Scientist,LinkedIn,0
2765,34,30-40,Female,Indian,Bachelor,Other,Tier 2,9.25,9.17,101823.5,2,0.896,7,0,81.8,76.03,HR Specialist,LinkedIn,1
2766,38,30-40,Female,Asian (other),Bachelor,Other,Tier 3,12.75,12.98,94681.29,9,1.0,3,0,93.4,45.39,Network Administrator,Job Portal,0
2767,31,30-40,Male,Indian,Bachelor,Other,Tier 3,2.73,1.99,53590.82,4,0.703,3,0,98.0,62.94,HR Specialist,Company Website,0
2768,35,30-40,Female,Asian (other),Bachelor,Computer Science,Tier 1 (Top),23.12,23.17,168801.57,4,1.0,0,1,82.1,94.1,Software Engineer,Job Portal,1
2769,27,Under 30,Male,American,High School,Other,Tier 3,17.42,17.44,114255.14,5,0.714,2,1,86.8,72.8,Cloud Architect,Company Website,0
2770,30,30-40,Male,Indian,Bachelor,Business,Tier 3,12.95,12.56,125722.62,0,0.399,5,0,66.2,45.52,Software Engineer,LinkedIn,0
2771,30,30-40,Female,Other,Bachelor,Computer Science,Tier 3,7.15,5.84,203471.64,3,0.951,4,0,86.1,48.86,Software Engineer,LinkedIn,0
2772,26,Under 30,Female,Asian (other),Bachelor,Computer Science,Tier 2,2.41,3.45,119398.96,3,0.882,2,1,93.4,80.47,Software Engineer,Company Website,1
2773,30,30-40,Male,Other,Master,Business,Tier 1 (Top),21.31,20.2,163359.18,6,1.0,2,0,65.5,87.91,Network Administrator,Company Website,1
2774,21,Under 30,Male,Indian,Bachelor,Arts/Humanities,Tier 2,7.3,6.47,114124.15,3,0.99,0,1,75.8,80.58,Data Scientist,Job Portal,0
2775,28,Under 30,Female,European,Master,Other,Tier 1 (Top),4.38,5.29,104967.44,4,0.914,3,1,86.8,152.09,Data Scientist,LinkedIn,0
2776,29,Under 30,Female,European,Bachelor,Engineering,Tier 3,7.63,7.47,68291.38,2,1.0,3,0,85.4,40.17,Data Scientist,Referral,0
2777,29,Under 30,Male,European,Master,Engineering,Tier 3,12.55,12.58,100777.58,2,0.879,2,0,64.3,19.36,Software Engineer,Company Website,0
2778,30,30-40,Male,Indian,Bachelor,Business,Tier 1 (Top),17.46,16.75,135152.33,4,0.888,2,1,86.9,75.1,Network Administrator,Job Portal,1
2779,31,30-40,Female,Indian,Bachelor,Arts/Humanities,Tier 3,7.87,7.69,122186.5,5,0.786,1,1,92.6,26.9,Network Administrator,Company Website,0
2780,35,30-40,Female,African,Master,Computer Science,Tier 2,19.39,19.62,215152.11,2,0.684,1,0,83.3,41.15,Network Administrator,Referral,1
2781,38,30-40,Female,American,Master,Business,Tier 1 (Top),7.2,6.08,123301.22,5,0.812,1,1,84.9,14.58,DevOps Engineer,Job Portal,0
2782,26,Under 30,Male,Other,PhD,Engineering,Tier 2,12.02,12.04,211594.66,5,1.0,1,0,79.4,27.1,Product Manager,Company Website,0
2783,22,Under 30,Female,Indian,Bachelor,Engineering,Tier 2,4.82,1.0,80049.61,5,0.938,2,0,89.7,90.18,Data Analyst,Referral,0
2784,23,Under 30,Female,Other,Bachelor,Computer Science,Tier 1 (Top),13.2,12.64,104259.92,4,0.876,3,0,98.0,118.5,Software Engineer,Referral,0
2785,28,Under 30,Male,European,Bachelor,Engineering,Tier 2,8.75,8.72,165135.77,2,0.546,1,0,86.6,160.56,Data Scientist,LinkedIn,1
2786,29,Under 30,Male,Asian (other),Master,Computer Science,Tier 3,9.31,8.35,94712.91,2,0.712,0,0,76.4,63.61,Product Manager,Job Portal,0
2787,25,Under 30,Female,American,PhD,Other,Tier 2,11.87,12.0,128723.01,7,0.807,0,1,85.3,68.19,Software Engineer,Company Website,1
2788,21,Under 30,Male,African,Bachelor,Business,Tier 2,9.53,7.6,93446.74,5,1.0,0,0,64.4,26.28,Product Manager,Other,0
2789,28,Under 30,Female,American,Master,Other,Tier 3,15.03,13.6,100390.7,3,1.0,2,0,98.0,102.28,Marketing Specialist,Company Website,0
2790,33,30-40,Female,European,Bachelor,Computer Science,Tier 1 (Top),12.12,11.22,128535.32,4,1.0,1,1,81.4,73.65,Software Engineer,LinkedIn,0
2791,36,30-40,Female,Indian,Bachelor,Business,Tier 3,12.54,14.39,117589.97,6,0.983,4,0,78.7,12.49,Cloud Architect,Referral,1
2792,27,Under 30,Female,European,Bachelor,Other,Tier 2,3.21,2.71,79460.02,2,0.445,1,0,92.0,27.89,Software Engineer,Job Portal,0
2793,28,Under 30,Male,African,High School,Engineering,Tier 2,7.87,9.85,134400.69,5,0.745,1,0,68.9,45.32,DevOps Engineer,Company Website,0
2794,24,Under 30,Male,Indian,Bachelor,Computer Science,Tier 2,2.1,0.5,53031.16,3,0.694,1,1,77.6,63.92,HR Specialist,Company Website,0
2795,31,30-40,Female,Asian (other),Bachelor,Business,Tier 2,5.64,4.71,109890.76,5,0.911,4,1,63.0,70.39,Data Analyst,Job Portal,0
2796,25,Under 30,Male,Indian,Bachelor,Engineering,Tier 3,6.45,6.61,90259.34,3,1.0,3,1,81.2,72.51,Software Engineer,Company Website,0
2797,36,30-40,Male,Other,Bachelor,Computer Science,Tier 2,6.16,6.53,216056.71,4,0.764,1,1,82.6,20.19,Software Engineer,LinkedIn,0
2798,21,Under 30,Male,Other,Master,Other,Tier 2,8.97,9.05,141559.06,3,1.0,0,0,85.0,88.08,Data Scientist,Referral,1
2799,29,Under 30,Male,Indian,Bachelor,Arts/Humanities,Tier 2,28.81,30.0,211270.25,2,1.0,0,0,98.0,72.39,DevOps Engineer,Job Portal,0
2800,34,30-40,Female,Indian,Bachelor,Engineering,Tier 2,4.65,4.46,85872.82,2,1.0,3,1,84.3,105.21,HR Specialist,Other,1
2801,33,30-40,Male,European,Bachelor,Computer Science,Tier 2,6.71,6.25,101076.18,3,0.618,2,1,88.8,37.89,Data Scientist,Company Website,0
2802,53,Over 40,Male,Indian,Master,Computer Science,Tier 2,11.5,12.54,155213.09,2,1.0,0,1,77.5,75.42,Software Engineer,Job Portal,1
2803,34,30-40,Female,American,Bachelor,Engineering,Tier 2,5.6,7.1,72629.48,0,1.0,4,0,95.1,59.29,Software Engineer,Job Portal,1
2804,23,Under 30,Female,Indian,PhD,Engineering,Tier 2,9.7,8.26,132689.89,3,0.987,2,1,78.9,111.36,Data Analyst,Referral,0
2805,31,30-40,Female,American,Bachelor,Engineering,Tier 3,5.27,4.39,77760.97,2,0.335,5,1,98.0,106.81,Product Manager,Referral,0
2806,21,Under 30,Female,Indian,Bachelor,Computer Science,Tier 2,8.7,8.99,88613.44,5,0.682,2,0,94.2,60.2,Data Scientist,Company Website,0
2807,31,30-40,Female,Indian,Bachelor,Other,Tier 3,7.87,8.15,161979.52,6,0.797,0,1,82.3,96.78,Data Scientist,Referral,0
2808,25,Under 30,Female,Indian,High School,Engineering,Tier 3,2.76,3.06,72912.62,2,0.844,6,0,86.3,91.58,Data Scientist,LinkedIn,0
2809,39,30-40,Female,European,Bachelor,Computer Science,Tier 3,6.07,5.27,72593.72,3,0.82,1,0,72.0,48.62,Software Engineer,LinkedIn,1
2810,27,Under 30,Female,European,Bachelor,Business,Tier 1 (Top),5.75,5.41,87312.65,3,0.853,4,0,59.4,47.45,Product Manager,Job Portal,0
2811,31,30-40,Male,Indian,Bachelor,Computer Science,Tier 3,9.84,8.13,94781.19,3,1.0,0,0,70.9,113.38,Network Administrator,Referral,0
2812,26,Under 30,Female,European,Bachelor,Business,Tier 2,16.38,14.91,143233.28,7,1.0,2,1,93.9,48.46,Data Analyst,LinkedIn,1
2813,45,Over 40,Male,African,Master,Business,Tier 3,18.7,18.81,211117.48,2,0.881,3,1,73.9,59.7,Software Engineer,Job Portal,0
2814,29,Under 30,Male,Indian,Master,Other,Tier 3,9.25,8.73,84589.91,6,0.933,3,1,98.0,22.73,Product Manager,LinkedIn,1
2815,46,Over 40,Male,African,Bachelor,Engineering,Tier 3,14.22,14.49,111280.08,4,0.914,0,1,85.2,54.16,DevOps Engineer,LinkedIn,0
2816,38,30-40,Male,European,Bachelor,Computer Science,Tier 2,11.02,12.52,140847.88,2,0.837,3,1,82.5,29.31,Software Engineer,LinkedIn,0
2817,35,30-40,Female,Indian,Bachelor,Computer Science,Tier 2,13.1,12.98,157863.53,2,0.746,1,1,85.9,221.84,Software Engineer,Job Portal,1
2818,34,30-40,Non-binary/Other,Indian,High School,Computer Science,Tier 2,15.79,17.55,142213.43,4,0.951,4,1,77.9,105.03,Cyber Security Analyst,Referral,1
2819,35,30-40,Female,American,Master,Arts/Humanities,Tier 3,7.05,6.53,160359.6,5,0.831,3,0,79.1,49.76,Data Scientist,LinkedIn,0
2820,21,Under 30,Female,Asian (other),Master,Business,Tier 1 (Top),6.86,7.94,111564.39,5,0.77,3,1,92.9,100.9,Software Engineer,LinkedIn,1
2821,29,Under 30,Male,Indian,Bachelor,Other,Tier 2,3.19,4.02,83135.54,6,0.72,1,0,76.8,102.81,Cyber Security Analyst,Job Portal,0
2822,38,30-40,Non-binary/Other,Other,Bachelor,Engineering,Tier 3,7.79,7.72,209587.33,1,0.541,2,1,98.0,42.33,Software Engineer,Company Website,1
2823,31,30-40,Male,European,Bachelor,Arts/Humanities,Unknown,7.78,9.78,182464.81,8,0.465,0,0,65.8,44.15,Data Scientist,Job Portal,0
2824,21,Under 30,Female,Indian,Master,Computer Science,Tier 1 (Top),7.23,5.63,209451.05,7,0.778,0,0,67.8,209.26,Software Engineer,Company Website,0
2825,31,30-40,Male,Indian,Bachelor,Other,Tier 3,3.05,1.76,52248.68,2,0.548,1,1,84.6,57.02,Data Analyst,LinkedIn,0
2826,45,Over 40,Male,Indian,PhD,Computer Science,Tier 3,11.31,13.04,134802.46,1,0.931,3,0,73.7,16.37,DevOps Engineer,Job Portal,1
2827,41,Over 40,Female,American,PhD,Arts/Humanities,Tier 2,5.13,4.04,118405.19,3,0.585,1,0,86.1,121.15,Data Analyst,Job Portal,0
2828,31,30-40,Female,American,Master,Engineering,Tier 2,14.11,13.03,155383.62,2,1.0,1,1,90.6,18.5,Data Analyst,LinkedIn,1
2829,39,30-40,Female,Asian (other),Bachelor,Computer Science,Tier 3,5.81,7.35,75124.36,2,0.803,1,0,76.7,132.77,Data Scientist,Job Portal,0
2830,29,Under 30,Female,Asian (other),Bachelor,Business,Tier 1 (Top),10.77,12.7,106026.91,4,0.748,2,0,76.5,56.41,Cyber Security Analyst,Company Website,0
2831,21,Under 30,Male,Indian,Bachelor,Other,Tier 3,11.5,12.51,123187.37,4,0.793,1,1,54.7,72.0,Software Engineer,Job Portal,0
2832,24,Under 30,Female,European,PhD,Arts/Humanities,Tier 2,7.88,9.38,113836.13,2,0.522,1,0,73.5,38.73,Product Manager,LinkedIn,0
2833,44,Over 40,Female,Indian,Bachelor,Engineering,Tier 3,6.46,4.12,102380.4,3,0.739,1,1,89.5,94.55,Data Analyst,Referral,1
2834,29,Under 30,Male,American,Master,Engineering,Tier 2,10.2,6.26,122781.83,5,0.932,5,1,98.0,83.79,HR Specialist,Company Website,0
2835,30,30-40,Male,Asian (other),PhD,Computer Science,Tier 2,10.93,11.27,200193.75,2,0.645,0,0,66.9,88.53,Software Engineer,LinkedIn,0
2836,29,Under 30,Male,American,Master,Arts/Humanities,Tier 3,4.72,5.87,101643.27,3,0.802,4,0,98.0,70.08,Data Scientist,Job Portal,0
2837,47,Over 40,Female,African,Bachelor,Computer Science,Tier 2,8.04,9.72,87862.56,3,0.591,1,0,84.7,69.95,DevOps Engineer,Company Website,0
2838,45,Over 40,Male,Other,Bachelor,Other,Tier 3,20.52,19.38,123156.82,2,0.788,3,1,98.0,21.73,Software Engineer,Company Website,0
2839,49,Over 40,Male,European,Bachelor,Business,Tier 3,9.73,9.45,82437.41,2,1.0,3,0,61.9,37.45,Cyber Security Analyst,LinkedIn,0
2840,30,30-40,Male,Indian,Bachelor,Engineering,Tier 3,6.37,4.61,152617.4,4,0.642,2,1,85.4,53.62,Data Analyst,Company Website,0
2841,34,30-40,Male,Indian,PhD,Arts/Humanities,Tier 3,15.06,15.77,143849.08,1,1.0,0,0,89.4,103.88,Cloud Architect,LinkedIn,1
2842,21,Under 30,Female,Indian,Master,Business,Tier 2,5.72,4.37,109984.96,2,0.965,2,0,88.1,206.76,Software Engineer,Referral,0
2843,43,Over 40,Female,European,Bachelor,Engineering,Tier 3,9.28,9.59,95000.26,4,0.98,1,0,71.8,53.25,Product Manager,LinkedIn,0
2844,22,Under 30,Male,Asian (other),Bachelor,Engineering,Tier 2,2.02,5.52,141535.25,3,1.0,1,1,84.7,43.2,Cloud Architect,LinkedIn,0
2845,33,30-40,Male,European,Bachelor,Computer Science,Tier 2,5.69,3.61,72583.44,5,0.736,1,0,62.4,55.51,HR Specialist,Other,1
2846,23,Under 30,Male,Asian (other),Bachelor,Engineering,Tier 2,7.0,6.26,81552.2,3,0.818,0,0,67.5,102.84,Network Administrator,Referral,0
2847,27,Under 30,Female,Asian (other),Bachelor,Computer Science,Tier 2,2.64,1.78,105313.2,4,0.472,2,0,71.8,23.4,Software Engineer,Job Portal,0
2848,25,Under 30,Male,African,Bachelor,Business,Tier 1 (Top),8.61,7.53,131251.44,6,0.601,2,1,85.7,14.43,HR Specialist,Company Website,0
2849,27,Under 30,Male,Indian,PhD,Computer Science,Tier 2,6.09,5.88,100257.76,5,0.616,0,0,82.9,115.24,Data Scientist,Job Portal,1
2850,27,Under 30,Female,African,PhD,Other,Tier 2,15.85,15.47,143081.01,2,1.0,1,1,98.0,14.54,Data Scientist,Job Portal,1
2851,27,Under 30,Male,European,Bachelor,Business,Tier 2,7.11,6.86,121752.72,2,0.744,3,1,65.8,15.34,Software Engineer,LinkedIn,0
2852,38,30-40,Female,Indian,Master,Other,Tier 1 (Top),20.17,17.49,170877.75,1,1.0,3,0,98.0,173.77,Software Engineer,LinkedIn,1
2853,23,Under 30,Male,Other,Bachelor,Computer Science,Tier 2,2.45,1.69,92993.21,3,0.96,0,1,94.4,117.93,Data Analyst,LinkedIn,0
2854,33,30-40,Female,Other,Master,Arts/Humanities,Tier 3,5.11,6.05,87914.36,4,0.994,2,0,83.1,27.98,Product Manager,LinkedIn,0
2855,41,Over 40,Male,European,High School,Other,Tier 2,9.88,10.09,106352.62,4,0.649,5,0,81.2,109.85,Data Scientist,Job Portal,1
2856,27,Under 30,Male,African,Bachelor,Computer Science,Tier 2,12.17,11.9,123925.91,6,0.873,5,0,72.9,165.34,Data Analyst,Company Website,0
2857,26,Under 30,Male,Indian,High School,Other,Tier 1 (Top),14.47,14.68,144746.28,3,0.752,2,0,89.2,37.68,Marketing Specialist,LinkedIn,0
2858,30,30-40,Female,American,Bachelor,Engineering,Tier 2,6.73,4.39,165674.34,2,0.539,0,0,62.7,23.46,Software Engineer,LinkedIn,0
2859,41,Over 40,Female,Indian,Master,Computer Science,Tier 3,7.17,6.91,122348.43,3,0.746,3,0,86.7,79.35,Data Scientist,LinkedIn,0
2860,33,30-40,Male,American,PhD,Engineering,Tier 1 (Top),4.29,4.37,138679.93,2,0.56,3,0,91.6,42.06,Data Analyst,Company Website,0
2861,27,Under 30,Female,American,Master,Computer Science,Unknown,5.23,4.43,79197.2,7,0.81,0,0,82.6,87.3,Software Engineer,Company Website,0
2862,35,30-40,Female,Indian,Master,Other,Tier 3,6.4,3.88,83809.84,4,0.689,0,0,80.3,19.6,HR Specialist,LinkedIn,0
2863,23,Under 30,Female,European,Bachelor,Computer Science,Unknown,3.11,5.91,76426.43,0,1.0,3,0,55.2,63.65,Cyber Security Analyst,Referral,0
2864,37,30-40,Female,Indian,Bachelor,Engineering,Tier 2,6.87,4.44,69667.5,5,0.416,3,0,83.4,37.1,Software Engineer,Other,0
2865,35,30-40,Male,Indian,Master,Business,Tier 3,9.34,10.49,154079.78,1,0.679,0,1,61.1,190.86,Software Engineer,LinkedIn,0
2866,29,Under 30,Female,American,Bachelor,Arts/Humanities,Tier 2,14.73,12.08,117598.43,8,0.651,0,1,93.4,74.55,HR Specialist,LinkedIn,0
2867,25,Under 30,Male,American,Bachelor,Computer Science,Tier 3,3.56,5.06,140034.73,7,0.703,2,1,87.5,23.49,Software Engineer,LinkedIn,0
2868,24,Under 30,Male,Indian,Master,Business,Tier 3,7.9,5.56,122060.44,3,0.633,4,0,85.6,229.99,HR Specialist,Referral,1
2869,36,30-40,Male,Indian,Bachelor,Computer Science,Tier 1 (Top),5.22,5.69,91527.5,7,0.727,0,1,90.1,32.02,Software Engineer,LinkedIn,1
2870,41,Over 40,Female,Indian,Bachelor,Business,Tier 1 (Top),8.31,6.27,123453.04,4,0.633,2,0,86.9,104.85,DevOps Engineer,Company Website,0
2871,26,Under 30,Female,Indian,Bachelor,Other,Tier 1 (Top),5.42,8.02,137458.94,1,0.467,3,1,86.3,58.55,Cloud Architect,Referral,0
2872,35,30-40,Female,American,High School,Computer Science,Tier 3,9.94,11.71,145872.61,8,0.553,1,0,66.7,19.08,DevOps Engineer,Other,0
2873,21,Under 30,Non-binary/Other,African,Master,Computer Science,Tier 3,9.92,11.85,154692.26,3,0.767,1,0,86.0,155.47,Cyber Security Analyst,LinkedIn,0
2874,27,Under 30,Female,Indian,Master,Engineering,Tier 2,3.75,2.82,124400.76,1,0.796,1,1,92.0,67.33,Product Manager,Company Website,1
2875,31,30-40,Male,European,Bachelor,Computer Science,Tier 3,6.6,4.58,56309.73,5,0.504,3,0,88.9,104.35,Data Analyst,Referral,0
2876,24,Under 30,Male,Indian,PhD,Computer Science,Tier 3,20.34,21.19,187538.97,7,1.0,0,0,77.8,99.19,Software Engineer,Referral,1
2877,24,Under 30,Male,Indian,Master,Computer Science,Tier 3,9.2,8.24,201293.51,0,0.481,0,0,80.5,34.56,Software Engineer,Job Portal,0
2878,26,Under 30,Male,Indian,Bachelor,Engineering,Tier 2,6.3,5.66,105995.49,7,0.524,1,0,74.7,199.78,Data Analyst,Job Portal,0
2879,34,30-40,Male,Other,Master,Computer Science,Tier 2,8.96,9.24,176321.05,5,0.638,4,0,90.1,63.3,Data Analyst,Job Portal,1
2880,30,30-40,Male,American,Bachelor,Engineering,Tier 3,11.61,10.64,126570.57,2,0.764,0,1,73.3,37.03,Data Analyst,Referral,0
2881,21,Under 30,Female,European,Master,Engineering,Tier 2,6.53,4.37,92809.34,6,0.783,2,1,81.5,152.12,DevOps Engineer,Other,0
2882,21,Under 30,Female,European,Master,Business,Tier 2,13.36,12.76,126887.45,3,0.851,1,0,83.6,9.62,Software Engineer,Job Portal,1
2883,27,Under 30,Female,Indian,Bachelor,Other,Tier 3,7.56,8.6,118233.47,3,0.685,2,1,94.7,50.75,Software Engineer,Company Website,0
2884,35,30-40,Female,Other,Master,Engineering,Tier 3,11.58,10.38,131298.18,6,0.787,2,0,98.0,43.25,Software Engineer,Job Portal,0
2885,21,Under 30,Male,Indian,Master,Engineering,Tier 2,1.9,1.0,88106.98,3,0.447,0,1,98.0,75.77,Network Administrator,LinkedIn,0
2886,28,Under 30,Female,Indian,Bachelor,Computer Science,Tier 2,6.5,8.76,93067.21,2,0.666,3,1,73.5,16.76,Cloud Architect,LinkedIn,0
2887,27,Under 30,Male,Indian,Bachelor,Business,Tier 3,8.9,8.1,97764.4,3,1.0,5,1,85.9,29.03,Software Engineer,Company Website,0
2888,43,Over 40,Male,Indian,High School,Other,Tier 1 (Top),10.79,12.29,138642.8,0,0.963,2,1,94.6,31.87,Software Engineer,Job Portal,1
2889,28,Under 30,Female,Indian,Bachelor,Arts/Humanities,Tier 2,6.82,8.08,96909.96,6,0.539,3,0,79.0,109.48,Software Engineer,Job Portal,0
2890,35,30-40,Male,European,High School,Computer Science,Tier 3,6.78,6.74,94658.01,3,0.949,4,0,92.8,69.21,Software Engineer,LinkedIn,0
2891,33,30-40,Male,Indian,Bachelor,Other,Tier 2,8.69,8.52,137389.84,5,1.0,0,0,83.5,36.96,Network Administrator,Job Portal,0
2892,21,Under 30,Male,European,Bachelor,Business,Tier 3,9.0,7.83,121085.51,2,0.941,4,1,92.8,76.18,HR Specialist,Company Website,0
2893,38,30-40,Female,Indian,Bachelor,Computer Science,Tier 2,12.1,10.48,104499.35,6,0.614,2,0,96.3,41.03,Marketing Specialist,Other,0
2894,33,30-40,Non-binary/Other,Other,Master,Business,Tier 2,18.42,18.95,148158.35,2,1.0,3,1,98.0,89.11,Data Scientist,Company Website,0
2895,36,30-40,Male,Indian,PhD,Engineering,Tier 3,19.87,19.03,150524.59,1,1.0,3,0,88.5,172.98,Product Manager,Company Website,0
2896,55,Over 40,Female,European,Master,Engineering,Tier 3,18.37,17.79,185651.22,5,0.814,0,0,77.1,42.76,Network Administrator,Job Portal,0
2897,21,Under 30,Male,Asian (other),Bachelor,Engineering,Tier 2,14.68,14.02,121343.14,1,1.0,2,0,69.9,120.87,Software Engineer,Job Portal,0
2898,45,Over 40,Male,Indian,Master,Computer Science,Tier 2,12.85,12.16,148072.24,0,0.922,2,0,89.3,78.68,Marketing Specialist,Job Portal,0
2899,29,Under 30,Male,Indian,Master,Arts/Humanities,Tier 1 (Top),11.78,11.86,184031.33,2,0.973,3,0,90.8,62.84,Cyber Security Analyst,Company Website,1
2900,34,30-40,Female,Indian,Master,Arts/Humanities,Tier 2,7.78,7.54,177688.67,5,1.0,1,1,83.4,76.65,Data Scientist,Job Portal,1
2901,31,30-40,Male,Indian,Master,Computer Science,Tier 3,19.38,22.18,168684.02,5,1.0,2,1,95.7,66.89,Cyber Security Analyst,LinkedIn,1
2902,28,Under 30,Male,Indian,Master,Computer Science,Tier 2,9.04,8.38,110652.3,1,0.575,3,1,98.0,78.13,Software Engineer,Other,1
2903,27,Under 30,Male,European,Bachelor,Engineering,Tier 3,11.17,10.56,134763.7,3,0.638,2,1,69.7,83.03,Software Engineer,Other,0
2904,34,30-40,Male,American,Bachelor,Arts/Humanities,Tier 2,11.38,12.75,136303.66,8,0.849,3,1,73.5,123.76,Data Scientist,Company Website,0
2905,21,Under 30,Female,American,Bachelor,Computer Science,Tier 2,13.58,12.98,172813.77,2,0.814,6,0,61.6,100.75,Cyber Security Analyst,LinkedIn,0
2906,38,30-40,Male,Indian,High School,Arts/Humanities,Tier 1 (Top),4.18,4.4,101960.85,4,0.85,2,1,95.2,91.74,Software Engineer,LinkedIn,1
2907,28,Under 30,Male,African,PhD,Other,Tier 3,5.26,6.34,209280.33,4,1.0,2,0,72.4,53.37,Software Engineer,Job Portal,1
2908,22,Under 30,Male,Indian,Bachelor,Engineering,Tier 2,12.29,12.64,110640.97,2,0.622,3,1,73.3,90.1,Marketing Specialist,Company Website,0
2909,28,Under 30,Female,Indian,PhD,Computer Science,Tier 2,7.74,6.21,100577.51,1,0.932,0,0,79.3,74.19,Data Analyst,LinkedIn,0
2910,42,Over 40,Female,Indian,Master,Computer Science,Tier 1 (Top),6.61,6.12,80467.76,6,0.93,0,0,95.6,43.22,Software Engineer,Referral,1
2911,27,Under 30,Male,Indian,Bachelor,Computer Science,Unknown,11.64,13.05,123413.67,4,0.778,0,0,64.1,56.8,Software Engineer,Company Website,0
2912,34,30-40,Male,European,Bachelor,Computer Science,Tier 3,22.44,22.07,126270.25,1,1.0,3,0,82.1,34.47,Data Scientist,Job Portal,0
2913,26,Under 30,Male,European,Bachelor,Arts/Humanities,Tier 2,10.03,7.87,153372.82,1,0.99,0,0,74.0,116.82,HR Specialist,LinkedIn,0
2914,38,30-40,Male,European,Master,Computer Science,Tier 2,12.38,11.8,179357.74,4,0.838,2,0,71.5,52.41,Data Analyst,LinkedIn,0
2915,37,30-40,Female,American,Master,Engineering,Tier 3,8.18,6.64,90667.31,3,0.921,1,0,78.9,98.54,Network Administrator,LinkedIn,0
2916,46,Over 40,Female,Other,PhD,Engineering,Unknown,23.13,24.08,211444.99,7,1.0,2,1,98.0,14.94,Data Analyst,LinkedIn,1
2917,30,30-40,Female,American,Bachelor,Other,Tier 3,9.24,10.11,131280.02,7,0.972,3,1,98.0,103.17,Data Scientist,Other,0
2918,37,30-40,Male,American,Bachelor,Computer Science,Tier 2,12.96,12.24,114065.25,4,0.761,0,0,79.9,177.59,Software Engineer,LinkedIn,1
2919,32,30-40,Female,Indian,High School,Arts/Humanities,Unknown,4.75,1.0,71220.46,4,0.634,5,1,95.4,49.54,Network Administrator,LinkedIn,0
2920,42,Over 40,Female,Indian,Bachelor,Engineering,Tier 2,10.11,9.01,111095.75,2,0.518,4,0,87.1,121.36,Product Manager,Job Portal,0
2921,26,Under 30,Female,American,Master,Business,Tier 2,10.86,11.25,106971.65,3,0.957,0,0,82.3,69.34,Data Scientist,LinkedIn,0
